EVENT_DT,EVENT_EFFECTIVE_GMT_TS,SOURCE_CHANNEL_CD,SOURCE_EVENT_ID,SOURCE_EVENT_DESC_TXT,CORE_EVENT_TYPE_NM,CORE_EVENT_SUBTYPE_NM,CORE_EVENT_NM_NOUN_NM,ORIGINATING_CONTACT_POINT,DESTINATION_CONTACT_POINT,OTHER_ATTRIBUTES,RELATED_PRODUCT,COMMUNICATION_EVENT_ATTRIBUTES,CORE_EVENT_SUBTYPE_2_NM,CORE_EVENT_SUBTYPE_3_NM,POST_EVENT,CUSTOM_ATTRIBUTE
10/17/2024,17:22,and,bk-auto-loan-app-632,auto_loan_app_approved,CRC,DEC,644,contact_point_9,contact_point_9,attribute_5,product_2,comm_event_10,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_6
10/17/2024,23:02,and,bk-card-cco-apply-633,pul_loan_app_post_bureau_decline,CSL,ACQPL,693,contact_point_2,contact_point_7,attribute_10,product_2,comm_event_1,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_4
10/17/2024,18:18,mob,bk-card-cco-apply-634,auto_loan_app_approved,ASL,DEC,786,contact_point_4,contact_point_7,attribute_7,product_8,comm_event_1,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_10
10/17/2024,16:11,www,bk-lending-cloe-fe-closing-635,cco_approve_edit_card,CSL,DEC,660,contact_point_1,contact_point_4,attribute_7,product_5,comm_event_5,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_6
10/17/2024,6:23,www,bk-auto-loan-app-636,auto_loan_app_approved,CSL,ACQPL,764,contact_point_5,contact_point_6,attribute_3,product_5,comm_event_1,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_9
10/17/2024,15:32,iph,bk-lending-cloe-fe-closing-637,auto_loan_app_approved,ASL,ACQPL,678,contact_point_5,contact_point_10,attribute_10,product_3,comm_event_9,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_8
10/17/2024,4:44,mob,bk-card-cco-apply-638,pul_loan_app_post_bureau_decline,CSL,DEC,600,contact_point_2,contact_point_5,attribute_1,product_2,comm_event_10,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_6
10/17/2024,1:38,and,bk-lending-cloe-fe-closing-639,cco_approve_edit_card,ASL,DEC,714,contact_point_1,contact_point_2,attribute_8,product_9,comm_event_3,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_7
10/17/2024,9:35,and,bk-lending-cloe-fe-closing-640,pul_loan_app_post_bureau_decline,ASL,ACQ,645,contact_point_8,contact_point_7,attribute_3,product_2,comm_event_9,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_4
10/17/2024,9:09,and,bk-card-cco-apply-641,cco_approve_edit_card,CSL,DEC,637,contact_point_6,contact_point_3,attribute_3,product_3,comm_event_5,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_9
10/17/2024,7:27,iph,bk-lending-cloe-fe-closing-642,pul_loan_app_post_bureau_decline,CRC,ACQPL,683,contact_point_5,contact_point_7,attribute_9,product_8,comm_event_4,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_1
10/17/2024,22:57,iph,bk-lending-cloe-fe-closing-643,cco_approve_edit_card,CSL,ACQPL,616,contact_point_7,contact_point_1,attribute_3,product_5,comm_event_5,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_1
10/17/2024,20:45,www,bk-auto-loan-app-644,auto_loan_app_approved,CSL,DEC,668,contact_point_1,contact_point_4,attribute_1,product_10,comm_event_3,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_10
10/17/2024,17:41,www,bk-auto-loan-app-645,auto_loan_app_approved,ASL,DEC,761,contact_point_3,contact_point_2,attribute_8,product_5,comm_event_2,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_9
10/17/2024,17:13,mob,bk-auto-loan-app-646,cco_approve_edit_card,CSL,ACQ,637,contact_point_10,contact_point_5,attribute_5,product_8,comm_event_6,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_2
10/17/2024,12:39,www,bk-auto-loan-app-647,pul_loan_app_post_bureau_decline,CRC,DEC,730,contact_point_2,contact_point_1,attribute_10,product_8,comm_event_10,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_2
10/17/2024,12:39,www,bk-auto-loan-app-648,cco_approve_edit_card,CRC,ACQ,645,contact_point_1,contact_point_10,attribute_5,product_1,comm_event_2,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_9
10/17/2024,5:00,iph,bk-lending-cloe-fe-closing-649,auto_loan_app_approved,ASL,ACQ,652,contact_point_8,contact_point_4,attribute_1,product_2,comm_event_8,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_6
10/17/2024,21:27,iph,bk-auto-loan-app-650,auto_loan_app_approved,ASL,DEC,620,contact_point_5,contact_point_4,attribute_5,product_7,comm_event_4,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_5
10/17/2024,13:59,iph,bk-auto-loan-app-651,pul_loan_app_post_bureau_decline,CRC,ACQPL,667,contact_point_8,contact_point_5,attribute_7,product_1,comm_event_4,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_9
10/17/2024,17:18,iph,bk-auto-loan-app-652,auto_loan_app_approved,CSL,ACQPL,697,contact_point_9,contact_point_10,attribute_5,product_7,comm_event_8,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_3
10/17/2024,12:39,www,bk-auto-loan-app-653,auto_loan_app_approved,CRC,DEC,622,contact_point_6,contact_point_4,attribute_6,product_5,comm_event_10,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_1
10/17/2024,14:43,mob,bk-auto-loan-app-654,cco_approve_edit_card,CRC,DEC,707,contact_point_2,contact_point_1,attribute_4,product_6,comm_event_5,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_10
10/17/2024,2:22,and,bk-card-cco-apply-655,auto_loan_app_approved,CRC,DEC,728,contact_point_5,contact_point_4,attribute_4,product_9,comm_event_2,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_10
10/17/2024,8:22,mob,bk-lending-cloe-fe-closing-656,cco_approve_edit_card,ASL,ACQ,758,contact_point_8,contact_point_6,attribute_6,product_10,comm_event_2,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_6
10/17/2024,12:00,iph,bk-lending-cloe-fe-closing-657,cco_approve_edit_card,ASL,ACQPL,750,contact_point_10,contact_point_10,attribute_6,product_5,comm_event_3,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,13:31,iph,bk-card-cco-apply-658,auto_loan_app_approved,CRC,DEC,696,contact_point_5,contact_point_7,attribute_8,product_2,comm_event_10,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,12:31,iph,bk-auto-loan-app-659,cco_approve_edit_card,ASL,ACQ,698,contact_point_5,contact_point_1,attribute_7,product_8,comm_event_5,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_9
10/17/2024,4:24,iph,bk-auto-loan-app-660,cco_approve_edit_card,ASL,DEC,764,contact_point_7,contact_point_5,attribute_5,product_10,comm_event_7,PRC,APPLY FOR LOAN,App Complete,custom_attr_3
10/17/2024,23:18,iph,bk-card-cco-apply-661,pul_loan_app_post_bureau_decline,CRC,ACQ,775,contact_point_1,contact_point_8,attribute_5,product_10,comm_event_3,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_9
10/17/2024,10:30,mob,bk-auto-loan-app-662,cco_approve_edit_card,CSL,ACQ,743,contact_point_2,contact_point_3,attribute_3,product_2,comm_event_1,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_3
10/17/2024,8:57,and,bk-lending-cloe-fe-closing-663,auto_loan_app_approved,CSL,DEC,649,contact_point_9,contact_point_8,attribute_8,product_6,comm_event_8,PRC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_10
10/17/2024,10:43,and,bk-lending-cloe-fe-closing-664,pul_loan_app_post_bureau_decline,CRC,ACQ,600,contact_point_5,contact_point_1,attribute_1,product_10,comm_event_5,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_9
10/17/2024,1:03,mob,bk-lending-cloe-fe-closing-665,pul_loan_app_post_bureau_decline,CSL,ACQPL,605,contact_point_10,contact_point_9,attribute_9,product_5,comm_event_5,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_5
10/17/2024,8:28,and,bk-auto-loan-app-666,auto_loan_app_approved,ASL,ACQ,756,contact_point_5,contact_point_9,attribute_6,product_7,comm_event_2,CLM,APPLY FOR LOAN,App Complete,custom_attr_8
10/17/2024,9:57,mob,bk-card-cco-apply-667,cco_approve_edit_card,CRC,ACQ,643,contact_point_4,contact_point_1,attribute_2,product_8,comm_event_4,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_6
10/17/2024,8:14,www,bk-card-cco-apply-668,auto_loan_app_approved,CSL,ACQ,766,contact_point_7,contact_point_8,attribute_6,product_7,comm_event_4,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_8
10/17/2024,7:35,and,bk-lending-cloe-fe-closing-669,auto_loan_app_approved,ASL,DEC,732,contact_point_5,contact_point_4,attribute_1,product_3,comm_event_3,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_9
10/17/2024,13:53,mob,bk-auto-loan-app-670,cco_approve_edit_card,CRC,ACQPL,775,contact_point_9,contact_point_9,attribute_2,product_4,comm_event_7,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_10
10/17/2024,20:19,iph,bk-lending-cloe-fe-closing-671,auto_loan_app_approved,CSL,ACQ,744,contact_point_10,contact_point_4,attribute_4,product_8,comm_event_5,PRC,APPLY FOR LOAN,App Complete,custom_attr_1
10/17/2024,19:18,www,bk-auto-loan-app-672,pul_loan_app_post_bureau_decline,CRC,DEC,791,contact_point_3,contact_point_3,attribute_9,product_5,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_5
10/17/2024,6:50,iph,bk-auto-loan-app-673,cco_approve_edit_card,CSL,ACQPL,606,contact_point_2,contact_point_2,attribute_4,product_8,comm_event_9,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_1
10/17/2024,11:21,mob,bk-auto-loan-app-674,cco_approve_edit_card,ASL,DEC,765,contact_point_5,contact_point_2,attribute_1,product_7,comm_event_5,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_6
10/17/2024,4:35,www,bk-auto-loan-app-675,pul_loan_app_post_bureau_decline,CRC,ACQPL,787,contact_point_8,contact_point_10,attribute_2,product_3,comm_event_7,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_9
10/17/2024,3:52,iph,bk-card-cco-apply-676,pul_loan_app_post_bureau_decline,CSL,ACQPL,634,contact_point_1,contact_point_10,attribute_10,product_4,comm_event_4,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_3
10/17/2024,11:19,mob,bk-auto-loan-app-677,cco_approve_edit_card,ASL,ACQ,712,contact_point_4,contact_point_2,attribute_10,product_1,comm_event_1,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_9
10/17/2024,0:36,mob,bk-lending-cloe-fe-closing-678,cco_approve_edit_card,CRC,ACQPL,601,contact_point_3,contact_point_7,attribute_7,product_3,comm_event_2,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_1
10/17/2024,20:22,and,bk-lending-cloe-fe-closing-679,auto_loan_app_approved,CSL,ACQPL,772,contact_point_3,contact_point_6,attribute_10,product_4,comm_event_7,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_5
10/17/2024,6:53,www,bk-auto-loan-app-680,cco_approve_edit_card,CSL,ACQ,677,contact_point_6,contact_point_7,attribute_3,product_3,comm_event_2,DEC,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_3
10/17/2024,5:41,www,bk-card-cco-apply-681,cco_approve_edit_card,CSL,DEC,791,contact_point_10,contact_point_9,attribute_7,product_6,comm_event_4,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_2
10/17/2024,16:42,and,bk-auto-loan-app-682,auto_loan_app_approved,CSL,ACQPL,706,contact_point_7,contact_point_4,attribute_10,product_1,comm_event_3,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,22:51,mob,bk-auto-loan-app-683,pul_loan_app_post_bureau_decline,CSL,ACQ,674,contact_point_9,contact_point_4,attribute_6,product_3,comm_event_7,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,18:21,iph,bk-auto-loan-app-684,auto_loan_app_approved,CRC,DEC,769,contact_point_4,contact_point_6,attribute_10,product_5,comm_event_4,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_5
10/17/2024,18:32,mob,bk-card-cco-apply-685,auto_loan_app_approved,CRC,ACQPL,689,contact_point_3,contact_point_5,attribute_4,product_3,comm_event_4,PRC,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,9:48,and,bk-auto-loan-app-686,pul_loan_app_post_bureau_decline,CSL,DEC,715,contact_point_5,contact_point_8,attribute_8,product_2,comm_event_8,CLM,APPLY FOR LOAN,App Complete,custom_attr_1
10/17/2024,3:42,mob,bk-auto-loan-app-687,auto_loan_app_approved,CRC,ACQ,794,contact_point_3,contact_point_9,attribute_10,product_10,comm_event_8,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_7
10/17/2024,5:42,www,bk-lending-cloe-fe-closing-688,pul_loan_app_post_bureau_decline,CRC,ACQPL,611,contact_point_6,contact_point_10,attribute_10,product_6,comm_event_10,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_6
10/17/2024,7:20,www,bk-lending-cloe-fe-closing-689,auto_loan_app_approved,CSL,DEC,709,contact_point_8,contact_point_3,attribute_1,product_3,comm_event_6,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_8
10/17/2024,3:40,iph,bk-lending-cloe-fe-closing-690,cco_approve_edit_card,CRC,ACQ,782,contact_point_8,contact_point_7,attribute_7,product_1,comm_event_4,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_9
10/17/2024,15:50,and,bk-auto-loan-app-691,cco_approve_edit_card,ASL,DEC,623,contact_point_8,contact_point_6,attribute_9,product_5,comm_event_6,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_8
10/17/2024,13:03,and,bk-card-cco-apply-692,cco_approve_edit_card,ASL,ACQ,655,contact_point_1,contact_point_10,attribute_10,product_9,comm_event_5,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_4
10/17/2024,12:37,mob,bk-lending-cloe-fe-closing-693,auto_loan_app_approved,CSL,ACQ,729,contact_point_1,contact_point_7,attribute_9,product_7,comm_event_7,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_1
10/17/2024,8:49,and,bk-lending-cloe-fe-closing-694,cco_approve_edit_card,CSL,ACQ,785,contact_point_7,contact_point_1,attribute_8,product_6,comm_event_7,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_1
10/17/2024,17:24,www,bk-auto-loan-app-695,cco_approve_edit_card,CSL,DEC,726,contact_point_9,contact_point_9,attribute_3,product_5,comm_event_2,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,2:13,www,bk-auto-loan-app-696,pul_loan_app_post_bureau_decline,CSL,ACQPL,695,contact_point_10,contact_point_1,attribute_6,product_1,comm_event_6,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_10
10/17/2024,4:33,www,bk-auto-loan-app-697,pul_loan_app_post_bureau_decline,CRC,ACQPL,611,contact_point_5,contact_point_1,attribute_3,product_5,comm_event_6,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_8
10/17/2024,18:28,mob,bk-card-cco-apply-698,pul_loan_app_post_bureau_decline,CSL,ACQPL,763,contact_point_10,contact_point_2,attribute_8,product_8,comm_event_7,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,16:45,and,bk-auto-loan-app-699,cco_approve_edit_card,CRC,DEC,799,contact_point_2,contact_point_7,attribute_4,product_8,comm_event_10,PRC,APPLY FOR LOAN,App Complete,custom_attr_7
10/17/2024,2:14,iph,bk-card-cco-apply-700,cco_approve_edit_card,CRC,ACQ,662,contact_point_2,contact_point_4,attribute_10,product_8,comm_event_1,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_1
10/17/2024,22:50,www,bk-card-cco-apply-701,cco_approve_edit_card,CRC,ACQPL,652,contact_point_2,contact_point_3,attribute_5,product_9,comm_event_2,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_8
10/17/2024,16:36,mob,bk-lending-cloe-fe-closing-702,cco_approve_edit_card,CSL,ACQ,629,contact_point_6,contact_point_6,attribute_4,product_7,comm_event_10,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_1
10/17/2024,13:42,www,bk-auto-loan-app-703,cco_approve_edit_card,CRC,ACQPL,780,contact_point_9,contact_point_7,attribute_3,product_6,comm_event_1,CLM,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,17:57,and,bk-card-cco-apply-704,pul_loan_app_post_bureau_decline,CSL,ACQPL,702,contact_point_7,contact_point_3,attribute_3,product_1,comm_event_1,PRC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_5
10/17/2024,9:46,and,bk-lending-cloe-fe-closing-705,pul_loan_app_post_bureau_decline,CSL,ACQ,638,contact_point_7,contact_point_9,attribute_8,product_5,comm_event_9,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_7
10/17/2024,5:46,and,bk-card-cco-apply-706,auto_loan_app_approved,ASL,ACQ,737,contact_point_2,contact_point_8,attribute_10,product_6,comm_event_5,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_6
10/17/2024,15:59,iph,bk-card-cco-apply-707,auto_loan_app_approved,ASL,ACQPL,710,contact_point_6,contact_point_8,attribute_7,product_3,comm_event_1,PRC,APPLY FOR LOAN,App Complete,custom_attr_10
10/17/2024,7:54,and,bk-card-cco-apply-708,pul_loan_app_post_bureau_decline,CRC,ACQPL,660,contact_point_10,contact_point_1,attribute_4,product_5,comm_event_7,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_2
10/17/2024,16:42,www,bk-card-cco-apply-709,auto_loan_app_approved,ASL,ACQ,702,contact_point_8,contact_point_5,attribute_9,product_3,comm_event_9,PRC,APPLY FOR LOAN,App Complete,custom_attr_8
10/17/2024,9:55,mob,bk-auto-loan-app-710,pul_loan_app_post_bureau_decline,CRC,DEC,673,contact_point_7,contact_point_2,attribute_1,product_6,comm_event_4,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_4
10/17/2024,22:01,www,bk-lending-cloe-fe-closing-711,pul_loan_app_post_bureau_decline,ASL,ACQPL,795,contact_point_1,contact_point_6,attribute_2,product_6,comm_event_6,CLM,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_9
10/17/2024,17:32,www,bk-lending-cloe-fe-closing-712,auto_loan_app_approved,CRC,ACQ,663,contact_point_5,contact_point_2,attribute_9,product_5,comm_event_3,DEC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_6
10/17/2024,8:25,www,bk-lending-cloe-fe-closing-713,auto_loan_app_approved,CSL,ACQPL,752,contact_point_3,contact_point_5,attribute_9,product_6,comm_event_4,DEC,APPLY FOR LOAN,App Not Complete,custom_attr_7
10/17/2024,10:43,www,bk-lending-cloe-fe-closing-714,cco_approve_edit_card,ASL,ACQPL,756,contact_point_6,contact_point_2,attribute_1,product_7,comm_event_10,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_9
10/17/2024,19:47,iph,bk-auto-loan-app-715,auto_loan_app_approved,CSL,ACQ,648,contact_point_6,contact_point_9,attribute_3,product_7,comm_event_1,CLM,APPLY FOR LOAN,App Complete,custom_attr_10
10/17/2024,20:32,www,bk-auto-loan-app-716,auto_loan_app_approved,ASL,ACQPL,778,contact_point_7,contact_point_1,attribute_9,product_7,comm_event_5,PRC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_8
10/17/2024,17:51,and,bk-card-cco-apply-717,auto_loan_app_approved,ASL,ACQ,651,contact_point_2,contact_point_6,attribute_10,product_7,comm_event_8,CLM,APPLY FOR LOAN,App Complete,custom_attr_1
10/17/2024,7:12,iph,bk-lending-cloe-fe-closing-718,pul_loan_app_post_bureau_decline,ASL,DEC,720,contact_point_5,contact_point_8,attribute_10,product_5,comm_event_1,DEC,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_8
10/17/2024,2:48,www,bk-card-cco-apply-719,pul_loan_app_post_bureau_decline,CSL,ACQPL,798,contact_point_9,contact_point_5,attribute_2,product_5,comm_event_3,DEC,APPLY FOR LOAN,App Complete,custom_attr_4
10/17/2024,15:41,iph,bk-lending-cloe-fe-closing-720,pul_loan_app_post_bureau_decline,CRC,ACQPL,720,contact_point_8,contact_point_1,attribute_9,product_7,comm_event_3,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_3
10/17/2024,2:06,www,bk-card-cco-apply-721,pul_loan_app_post_bureau_decline,ASL,ACQPL,670,contact_point_10,contact_point_7,attribute_2,product_9,comm_event_5,CLM,APPLY FOR LOAN,App Complete,custom_attr_1
10/17/2024,21:53,and,bk-lending-cloe-fe-closing-722,pul_loan_app_post_bureau_decline,CRC,ACQ,707,contact_point_8,contact_point_4,attribute_7,product_3,comm_event_3,DEC,APPLY FOR LOAN,App Complete,custom_attr_1
10/17/2024,14:07,iph,bk-auto-loan-app-723,auto_loan_app_approved,ASL,ACQPL,731,contact_point_2,contact_point_9,attribute_9,product_10,comm_event_3,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_10
10/17/2024,15:20,mob,bk-auto-loan-app-724,cco_approve_edit_card,CSL,ACQPL,718,contact_point_3,contact_point_9,attribute_10,product_7,comm_event_9,CLM,OPEN CREDIT CARD ACCOUNT,App Complete,custom_attr_1
10/17/2024,9:49,www,bk-lending-cloe-fe-closing-725,auto_loan_app_approved,CSL,ACQPL,784,contact_point_7,contact_point_2,attribute_1,product_8,comm_event_5,CLM,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_2
10/17/2024,1:31,www,bk-lending-cloe-fe-closing-726,cco_approve_edit_card,ASL,ACQPL,621,contact_point_8,contact_point_8,attribute_8,product_1,comm_event_2,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_8
10/17/2024,23:09,mob,bk-card-cco-apply-727,auto_loan_app_approved,CSL,DEC,760,contact_point_3,contact_point_9,attribute_7,product_9,comm_event_2,PRC,APPLY FOR LOAN,App Complete,custom_attr_3
10/17/2024,17:21,www,bk-card-cco-apply-728,pul_loan_app_post_bureau_decline,CRC,ACQ,719,contact_point_1,contact_point_1,attribute_6,product_3,comm_event_10,CLM,APPLY FOR LOAN,App Not Complete,custom_attr_2
10/17/2024,16:32,and,bk-card-cco-apply-729,cco_approve_edit_card,ASL,DEC,683,contact_point_1,contact_point_2,attribute_3,product_3,comm_event_1,PRC,APPLY FOR CONSUMER LOAN,App Complete,custom_attr_8
10/17/2024,13:03,iph,bk-lending-cloe-fe-closing-730,cco_approve_edit_card,ASL,DEC,696,contact_point_3,contact_point_5,attribute_10,product_8,comm_event_5,PRC,APPLY FOR LOAN,App Not Complete,custom_attr_8
10/17/2024,2:35,iph,bk-card-cco-apply-731,pul_loan_app_post_bureau_decline,CRC,DEC,678,contact_point_8,contact_point_7,attribute_7,product_6,comm_event_6,PRC,APPLY FOR LOAN,App Complete,custom_attr_6
10/17/2024,13:39,iph,bk-card-cco-apply-732,cco_approve_edit_card,CRC,ACQ,749,contact_point_6,contact_point_6,attribute_3,product_3,comm_event_9,DEC,APPLY FOR LOAN,App Complete,custom_attr_9
10/17/2024,18:31,www,bk-auto-loan-app-733,cco_approve_edit_card,ASL,ACQ,772,contact_point_3,contact_point_1,attribute_3,product_4,comm_event_8,DEC,OPEN CREDIT CARD ACCOUNT,App Not Complete,custom_attr_1
10/17/2024,9:13,mob,bk-auto-loan-app-734,cco_approve_edit_card,ASL,DEC,761,contact_point_8,contact_point_7,attribute_8,product_8,comm_event_7,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_2
10/17/2024,19:45,mob,bk-auto-loan-app-735,auto_loan_app_approved,CRC,ACQPL,689,contact_point_4,contact_point_3,attribute_2,product_3,comm_event_8,CLM,APPLY FOR CONSUMER LOAN,App Not Complete,custom_attr_8
